commit_hash,category,topic,title,files_changed,pr_link,author,accepter_1,accepter_2,accepter_3,merge_into
863ac20659a,skip,not user facing,[CI] Do not overwrite return code of test file when fails for rerun disabled tests (#147484),torch/testing/_internal/common_utils.py,https://github.com/pytorch/pytorch/pull/147484,clee2000,ZainRizvi,,,
6971b775104,skip,not user facing,[CPU Stream] Add noop for CPU stream record_event() and wait_event() (#145935),torch/cpu/__init__.py,https://github.com/pytorch/pytorch/pull/145935,jvandebon,Skylion007,,,
fb1f7f6a095,caffe2,not user facing,[codemod] Fix unused-value issue in caffe2/aten/src/ATen/native/miopen/Conv_miopen.cpp +1 (#147496),aten/src/ATen/native/miopen/Conv_miopen.cpp,https://github.com/pytorch/pytorch/pull/147496,r-barnes,Skylion007,,,
2565951f8a6,skip,not user facing,[cutlass backend] remove triton from most tests and add an integration test (#147169),test/inductor/test_cutlass_backend.py,https://github.com/pytorch/pytorch/pull/147169,henrylhtsang,ColinPeppler,,,
d068141c3b2,skip,not user facing,[cutlass backend] add subproc tests (#147173),test/inductor/test_cutlass_backend.py,https://github.com/pytorch/pytorch/pull/147173,henrylhtsang,ColinPeppler,,,
af316403915,skip,not user facing,[cutlass backend] enable mixed mm test (cutlass2x) for H100 (#147474),test/inductor/test_cutlass_backend.py,https://github.com/pytorch/pytorch/pull/147474,henrylhtsang,ColinPeppler,alexsamardzic,,
be0df96b504,skip,not user facing,Fix c++ implementation of strip_function_call (#147436),torch/csrc/dynamo/init.cpp,https://github.com/pytorch/pytorch/pull/147436,aorenste,jansel,,,
87e6e2924eb,skip,not user facing,Increase memory for linux binary builds  (#147542),.github/actionlint.yaml .github/workflows/_binary-build-linux.yml,https://github.com/pytorch/pytorch/pull/147542,jeanschmidt,ZainRizvi,atalman,,
fdb1305ace9,export,Untopiced,"reland ""[sigmoid] Test OSS model runner with test_export.py"" (#147535)",test/export/test_export.py test/export/testing.py torch/export/exported_program.py,https://github.com/pytorch/pytorch/pull/147535,zhxchen17,yiming0416,,,
4b35139a462,skip,not user facing,[ROCm][TunableOp] Fix TunableOp warmup environment variable. (#147412),aten/src/ATen/cuda/tunable/TunableOp.h,https://github.com/pytorch/pytorch/pull/147412,naromero77amd,jeffdaily,,,
ac88a6c00d1,fx,Untopiced,[fx] demote node prepend to self log from warning to debug (#147538),torch/fx/node.py,https://github.com/pytorch/pytorch/pull/147538,xmfan,yanboliang,,,
8b818ab58f6,nn_frontend,Untopiced,Use float data type for Half sum in fallback implementation of batchnorm backward on CPU (#147353),aten/src/ATen/native/Normalization.cpp test/test_nn.py,https://github.com/pytorch/pytorch/pull/147353,CaoE,cpuhrsch,leslie-fang-intel,,
8a5265cb37e,quantization,not user facing,[Intel GPU] qlinear_pointwise.binary[_tensor] XPU support (#135337),aten/src/ATen/native/mkldnn/xpu/qlinear.cpp test/inductor/test_mkldnn_pattern_matcher.py torch/_inductor/fx_passes/quantization.py torch/_meta_registrations.py torch/ao/quantization/quantizer/xpu_inductor_quantizer.py,https://github.com/pytorch/pytorch/pull/135337,ZhiweiYan-96,EikanWang,guangyey,jerryzh168,
ba214ab56c5,distributed,Untopiced,TCPStore: soft fail bind when agent store active (#147465),test/distributed/elastic/utils/distributed_test.py test/distributed/test_store.py torch/csrc/distributed/c10d/TCPStore.cpp torch/csrc/distributed/c10d/TCPStoreLibUvBackend.cpp,https://github.com/pytorch/pytorch/pull/147465,d4l3k,fduwjj,,,
fe100c3c5bc,releng,not user facing,Add libtorch nightly build for CUDA 12.8  (#146265),.ci/manywheel/build_cuda.sh .github/scripts/generate_binary_build_matrix.py .github/templates/linux_binary_build_workflow.yml.j2 .github/workflows/generated-linux-binary-libtorch-cxx11-abi-nightly.yml .github/workflows/generated-linux-binary-manywheel-main.yml .github/workflows/generated-linux-binary-manywheel-nightly.yml,https://github.com/pytorch/pytorch/pull/146265,tinglvv,atalman,,,
c615b8c174c,skip,not user facing,Build a storage reader/writer to write checkpoints in HF format (#146352),test/distributed/checkpoint/test_hf_storage.py torch/distributed/checkpoint/__init__.py torch/distributed/checkpoint/_fsspec_filesystem.py torch/distributed/checkpoint/_hf_storage.py torch/distributed/checkpoint/filesystem.py,https://github.com/pytorch/pytorch/pull/146352,ankitageorge,saumishr,,,
a2c3a2c5c44,python_frontend,Untopiced,Support serialization for uintx/intx in weights_only (#147500),test/test_serialization.py torch/_weights_only_unpickler.py,https://github.com/pytorch/pytorch/pull/147500,jerryzh168,mikaylagawarecki,,,
533b884870a,skip,not user facing,[cuDNN][SDPA][Nested Tensor] Experimental cuDNN Nested Tensor SDPA Support (forward only) (#141178),aten/src/ATen/cuda/detail/UnpackRaw.cuh aten/src/ATen/native/cudnn/MHA.cpp aten/src/ATen/native/cudnn/MHA.h aten/src/ATen/native/native_functions.yaml aten/src/ATen/native/nested/NestedTensorTransformerUtils.h aten/src/ATen/native/nested/cuda/NestedTensorTransformerFunctions.cpp aten/src/ATen/native/transformers/cuda/attention.cu aten/src/ATen/native/transformers/cuda/sdp_utils.cpp test/expect/HasDecompTest.test_has_decomposition.expect test/test_nestedtensor.py test/test_transformers.py torch/nested/_internal/sdpa.py,https://github.com/pytorch/pytorch/pull/141178,eqy,jbschlosser,,,
86ae672b6af,inductor,not user facing,Use has_triton_package in _inductor.runtime.hints (#147442),torch/_inductor/runtime/hints.py,https://github.com/pytorch/pytorch/pull/147442,dilililiwhy,Skylion007,,,
c74b59fc1f4,linalg_frontend,not user facing,[ROCm][TunableOp] resolve the rocBLAS version dynamically (#147363),aten/src/ATen/cuda/tunable/Tunable.cpp test/test_linalg.py,https://github.com/pytorch/pytorch/pull/147363,apakbin,jeffdaily,naromero77amd,pruthvistony,
4986f0f52eb,jit,Untopiced,[PT2]: allow empty dict to pass type check (#147167) (#147480),aten/src/ATen/core/function_schema_inl.h torch/csrc/jit/runtime/static/impl.cpp,https://github.com/pytorch/pytorch/pull/147480,kqfu,henryoier,jeanschmidt,,
e5da9df421f,skip,Untopiced,"Revert ""Increase memory for linux binary builds  (#147542)""",.github/actionlint.yaml .github/workflows/_binary-build-linux.yml,,,,,,
3395da7f7cb,skip,Untopiced,"Revert ""Build a storage reader/writer to write checkpoints in HF format (#146352)""",test/distributed/checkpoint/test_hf_storage.py torch/distributed/checkpoint/__init__.py torch/distributed/checkpoint/_fsspec_filesystem.py torch/distributed/checkpoint/_hf_storage.py torch/distributed/checkpoint/filesystem.py,,,,,,
b61a5564271,jit,Untopiced,Turn onnx functions into static (#147598),torch/csrc/jit/serialization/export.cpp,https://github.com/pytorch/pytorch/pull/147598,cyyever,justinchuby,,,
cffe7183f1a,inductor,not user facing,[cutlass backend] Fix standalone runner test after swizzle became a runtime parameter (#147554),test/inductor/test_cutlass_backend.py torch/_inductor/codegen/cuda/gemm_template.py,https://github.com/pytorch/pytorch/pull/147554,henrylhtsang,mlazos,,,
e7bf490c430,skip,not user facing,[ROCm] Implemented dropout usage for RNN with MIOpen backend (#144572),aten/src/ATen/miopen/Descriptors.h aten/src/ATen/native/miopen/RNN_miopen.cpp,https://github.com/pytorch/pytorch/pull/144572,iupaikov-amd,,,,
71d2827eeb4,distributed,Untopiced,Code Refactoring for getting start and stride from global ranks (#147230),torch/csrc/distributed/c10d/ProcessGroupNCCL.cpp torch/csrc/distributed/c10d/Utils.cpp torch/csrc/distributed/c10d/Utils.hpp,https://github.com/pytorch/pytorch/pull/147230,shengfukevin,kwen2501,,,
51748a5d1a5,releng,not user facing,Update OpenBLAS to 0.3.29 (#144857),.ci/docker/common/install_conda.sh .ci/docker/common/install_openblas.sh,https://github.com/pytorch/pytorch/pull/144857,michalowski-arm,malfet,,,
654f2666d93,skip,not user facing,Increase memory for linux binary builds  (#147542),.github/actionlint.yaml .github/workflows/_binary-build-linux.yml,https://github.com/pytorch/pytorch/pull/147542,jeanschmidt,ZainRizvi,atalman,,
7ce4974e50f,dataloader_frontend,not user facing,Fix PEP585 update (#147536),torch/utils/data/dataset.py,https://github.com/pytorch/pytorch/pull/147536,aorenste,jeanschmidt,,,
36c461af953,distributed,Untopiced,Support SymmetricMemory's signaling kernels on sm60 and sm70 (#146308),torch/csrc/distributed/c10d/CUDASymmetricMemory-inl.h torch/csrc/distributed/c10d/CUDASymmetricMemory.cu torch/csrc/distributed/c10d/CUDASymmetricMemoryOps.cu,https://github.com/pytorch/pytorch/pull/146308,lw,yifuwang,,,
d6bb1d7f0a9,skip,not user facing,Delete Mixed MM Special Casing (#147151),test/inductor/test_pattern_matcher.py torch/_inductor/fx_passes/post_grad.py torch/_inductor/kernel/__init__.py torch/_inductor/kernel/mm.py torch/_inductor/kernel/mm_common.py torch/_inductor/kernel/mm_scaled.py torch/_inductor/kernel/unpack_mixed_mm.py,https://github.com/pytorch/pytorch/pull/147151,eellison,cpuhrsch,drisspg,,
af1072ffb6e,skip,not user facing,[Intel GPU] Enable BUILD_GRAPH for xpu_mkldnn (#147608),cmake/Modules/FindMKLDNN.cmake,https://github.com/pytorch/pytorch/pull/147608,DDEle,EikanWang,atalman,,
a8ce4d18460,benchmark,Untopiced,Add cachebench (#147537),benchmarks/dynamo/cachebench.py,https://github.com/pytorch/pytorch/pull/147537,oulgen,jamesjwu,,,
6a6de0e09df,export,Untopiced,better error message (#147532),torch/_export/non_strict_utils.py,https://github.com/pytorch/pytorch/pull/147532,tugsbayasgalan,avikchaudhuri,zou3519,,
784f64bb055,inductor,Untopiced,"[inductor] triton support port-#5512, update cpp wrapper for gpu (#146917)",torch/_inductor/codegen/cpp_wrapper_gpu.py torch/_inductor/ir.py,https://github.com/pytorch/pytorch/pull/146917,anmyachev,EikanWang,YUNQIUGUO,davidberard98,
a0c7d960285,profiler,improvements,[Easy] Add Delimeter To Show Where Allocation Addr Begins (#147461),torch/utils/viz/MemoryViz.js,https://github.com/pytorch/pytorch/pull/147461,sraikund16,zdevito,,,
f4e4cfcb91d,caffe2,not user facing,[caffe2] Ignore compiler option when building using clang (#147556),aten/src/ATen/cpu/vec/vec_base.h,https://github.com/pytorch/pytorch/pull/147556,Nicoshev,janeyx99,,,
2190ca7f474,skip,not user facing,Use __qualname__ in add_safe_globals and update Unpickling error raised for Unsupported GLOBAL  (#146815),test/test_serialization.py torch/_weights_only_unpickler.py torch/serialization.py,https://github.com/pytorch/pytorch/pull/146815,hanson-hschang,mikaylagawarecki,,,
0295aabf607,skip,not user facing,[trymerge] Post initial starting merge comment on stacked PRs (#147028),.github/scripts/trymerge.py,https://github.com/pytorch/pytorch/pull/147028,clee2000,ZainRizvi,,,
76ce194b8e8,inductor,not user facing,"For addmm and bmm, check if config.autotune_fallback_to_aten before using aten as a fallback. Also fix bmm cutlass backend  (#147148)",torch/_inductor/codegen/cuda/gemm_template.py torch/_inductor/kernel/bmm.py torch/_inductor/kernel/mm.py torch/_inductor/kernel/mm_common.py,https://github.com/pytorch/pytorch/pull/147148,henrylhtsang,eellison,,,
b5c3bb6185b,releng,Untopiced,Add continuous run for cachebench (#147546),.ci/pytorch/test.sh .github/workflows/inductor-perf-test-nightly.yml,https://github.com/pytorch/pytorch/pull/147546,oulgen,huydhn,,,
c0ee62573ab,optim,Untopiced,[Easy][optim] Add LBFGS params optional desc (#147579),torch/optim/lbfgs.py,https://github.com/pytorch/pytorch/pull/147579,zeshengzong,janeyx99,,,
fd8ae1aa047,inductor,not user facing,[ROCm] gfx940 and gfx941 cleanup (#147394),aten/src/ATen/Context.cpp aten/src/ATen/native/cuda/Blas.cpp aten/src/ATen/native/cuda/KernelUtils.cuh aten/src/ATen/native/cuda/int4mm.cu torch/_inductor/config.py torch/testing/_internal/common_cuda.py torch/testing/_internal/common_utils.py,https://github.com/pytorch/pytorch/pull/147394,naromero77amd,jeffdaily,jithunnair-amd,,
5ed1e23e3af,distributed,Untopiced,Fix type stubs for SymmetricMemory (#146310),torch/_C/_distributed_c10d.pyi,https://github.com/pytorch/pytorch/pull/146310,lw,yifuwang,,,
6eb795c9e89,dynamo,not user facing,"[associative_scan] compile backend change to ""eager"" (#146973)",test/export/test_export.py test/functorch/test_control_flow.py torch/_dynamo/variables/higher_order_ops.py torch/_higher_order_ops/associative_scan.py,https://github.com/pytorch/pytorch/pull/146973,bohnstingl,ydwu4,,,
05e6f15966d,skip,Untopiced,"Revert ""[Inductor][Triton] Rework casting logic to avoid illegal bitcast (#147395)""",torch/_inductor/runtime/triton_helpers.py,,,,,,
ef6b16ea9d2,skip,Untopiced,"Revert ""[trymerge] Post initial starting merge comment on stacked PRs (#147028)""",.github/scripts/trymerge.py,,,,,,
d91be786cbe,inductor,not user facing,[cutlass backend] clear_on_fresh_inductor_cache when generatings cutlass ops (#147586),torch/_inductor/codegen/cuda/cutlass_utils.py,https://github.com/pytorch/pytorch/pull/147586,henrylhtsang,ColinPeppler,chenyang78,,
2fb9416e6fe,inductor,not user facing,[inductor][cpu] Move VNNI weight packing into AMX GEMM kernel for contiguous BMM weights (#146843),aten/src/ATen/cpu/vec/vec_half.h aten/src/ATen/native/cpu/FlashAttentionKernel.cpp test/inductor/test_cpu_select_algorithm.py torch/_inductor/codegen/cpp_bmm_template.py torch/_inductor/codegen/cpp_flex_attention_template.py torch/_inductor/codegen/cpp_gemm_template.py torch/_inductor/codegen/cpp_micro_gemm.py,https://github.com/pytorch/pytorch/pull/146843,frost-intel,jansel,jgong5,leslie-fang-intel,
698f6f9faef,export,Untopiced,specify only some dimensions in shapes collection (#147534),test/export/test_export.py torch/export/dynamic_shapes.py,https://github.com/pytorch/pytorch/pull/147534,avikchaudhuri,bobrenjc93,,,
7c8c82cd648,skip,not user facing,[trymerge] Post initial starting merge comment on stacked PRs (#147028),.github/scripts/trymerge.py,https://github.com/pytorch/pytorch/pull/147028,clee2000,ZainRizvi,,,
995b125cdd4,releng,Untopiced,[CI] Build sm89 with more procs experiment (#147487),.ci/pytorch/build.sh .github/workflows/_linux-build.yml .github/workflows/pull.yml,https://github.com/pytorch/pytorch/pull/147487,clee2000,huydhn,,,
b1a81a4a650,releng,not user facing,Don't use '-e' when installing Triton (#147228),.ci/docker/common/install_triton.sh,https://github.com/pytorch/pytorch/pull/147228,jayfurmanek,jeffdaily,pruthvistony,,
f95ab46797e,skip,Untopiced,[ROCm] OCP FP8 Support for new GPUs (#146632),aten/src/ATen/Context.cpp aten/src/ATen/cuda/CUDADataType.h aten/src/ATen/cuda/tunable/GemmHipblaslt.h aten/src/ATen/cuda/tunable/TunableGemm.h aten/src/ATen/native/cuda/Blas.cpp cmake/Dependencies.cmake cmake/public/LoadHIP.cmake test/test_linalg.py test/test_matmul_cuda.py torch/_utils_internal.py torch/testing/_internal/common_cuda.py torch/utils/hipify/cuda_to_hip_mappings.py,https://github.com/pytorch/pytorch/pull/146632,petrex,jeffdaily,,,
5d26b7108f4,distributed,Untopiced,[PP] Remove extra code and docs BE (#147636),torch/distributed/pipelining/stage.py,https://github.com/pytorch/pytorch/pull/147636,H-Huang,awgu,,,
1c334893dc1,releng,Untopiced,[CacheBench] Refactor code to prepare for mode benchmarks (#147641),.ci/pytorch/test.sh benchmarks/dynamo/cachebench.py,https://github.com/pytorch/pytorch/pull/147641,oulgen,huydhn,,,
6e0b09728a5,export,Untopiced,[export] Remove report from draft-export output (#147558),test/export/test_draft_export.py torch/export/_draft_export.py,https://github.com/pytorch/pytorch/pull/147558,angelayi,pianpwk,,,
84fcf1bb11a,skip,not user facing,constexpr all the things in irange.h (#147633),c10/test/util/irange_test.cpp c10/util/irange.h,https://github.com/pytorch/pytorch/pull/147633,swolchok,albanD,,,
2d433cf1ad5,dynamo,not user facing,[Inductor UT][Windows][XPU] Enable Inductor UT on XPU Windows. (#147347),torch/_dynamo/test_case.py,https://github.com/pytorch/pytorch/pull/147347,etaf,EikanWang,jansel,,
b11d5cd5842,inductor,not user facing,[Inductor UT][Windows][XPU] Fix Inductor UT on XPU Windows. (#146481),test/inductor/test_debug_trace.py test/inductor/test_extension_backend.py test/inductor/test_indexing.py test/inductor/test_torchinductor.py test/inductor/test_triton_kernels.py test/inductor/test_xpu_basic.py torch/_inductor/codegen/cpp_wrapper_cpu.py torch/_inductor/triton_bundler.py,https://github.com/pytorch/pytorch/pull/146481,etaf,EikanWang,jansel,,
fecd3f7ecb2,skip,not user facing,[ROCm] change is_hip_clang() to always return True (#147646),tools/amd_build/build_amd.py,https://github.com/pytorch/pytorch/pull/147646,ethanwee1,jeffdaily,petrex,,
fc095a885c7,skip,not user facing,move _strobelight/example to avoid graph breaks (#147547),test/strobelight/examples/cli_function_profiler_example.py test/strobelight/examples/compile_time_profile_example.py torch/_strobelight/examples/cli_function_profiler_example.py torch/_strobelight/examples/compile_time_profile_example.py,https://github.com/pytorch/pytorch/pull/147547,laithsakka,bobrenjc93,,,
